GID	FIRST_YEAR	QTL.name	allele	SOURCE	ISCK	NURSERY	SET
BW914	2009	Fhb5AS	Sus	AAFC-CA	FALSE	URN	POST1968
BW928	2010	Fhb1	Res	AAFC-CA	FALSE	BOTH	POST1968
BW928	2010	Fhb5	Sus	AAFC-CA	FALSE	BOTH	POST1968
BW928	2010	Fhb5AS	Sus	AAFC-CA	FALSE	BOTH	POST1968
BW961	2015	Fhb5AS	Res	AAFC-CA	FALSE	BOTH	POST1968
BW961	2015	Fhb5	Res	AAFC-CA	FALSE	BOTH	POST1968
BW961	2015	Fhb1	Res	AAFC-CA	FALSE	BOTH	POST1968
BW994	2016	Fhb5	Sus	AAFC-CA	FALSE	URN	POST1968
BW994	2016	Fhb5AS	Sus	AAFC-CA	FALSE	URN	POST1968
BW994	2016	Fhb1	Res	AAFC-CA	FALSE	URN	POST1968
BZ-998-447W	2003	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ-998-447W	2003	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
BZ-998-447W	2003	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ-999-592	2005	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
BZ-999-592	2005	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ-999-592	2005	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-543W	2006	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-543W	2006	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-543W	2006	Fhb5AS	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-658-J	2009	Fhb5AS	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-658-J	2009	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-658-J	2009	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-678-G	2009	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-678-G	2009	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-678-G	2009	Fhb5AS	Unk	PRIVATE	FALSE	URN	POST1968
BZ901-717	2008	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-717	2008	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ901-717	2008	Fhb5AS	Unk	PRIVATE	FALSE	URN	POST1968
BZ903-513W	2007	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ903-513W	2007	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ903-513W	2007	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
BZ984-334	1993	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ984-334	1993	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ984-334	1993	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
BZ986-345	1988	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
BZ986-345	1988	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
BZ986-345	1988	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
BZ988-351	1993	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
BZ988-351	1993	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
BZ988-351	1993	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
C-26-59-2	1935	Fhb5AS	Sus	AAFC-CA	FALSE	URN	PRE1968
C-26-59-2	1935	Fhb5	Sus	AAFC-CA	FALSE	URN	PRE1968
C-26-59-2	1935	Fhb1	Sus	AAFC-CA	FALSE	URN	PRE1968
CA-901-580W	2004	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
CA-901-580W	2004	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
CA-901-580W	2004	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
CA-904-742	2005	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-904-742	2005	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-904-742	2005	Fhb5	Unk	PRIVATE	FALSE	BOTH	POST1968
CA-904-743	2005	Fhb5AS	Res	PRIVATE	FALSE	BOTH	POST1968
CA-904-743	2005	Fhb5	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-904-743	2005	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-905-751	2006	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
CA-905-751	2006	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
CA-905-751	2006	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
CA-907-824	2008	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-824	2008	Fhb5	Unk	PRIVATE	FALSE	BOTH	POST1968
CA-907-824	2008	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-834	2008	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-834	2008	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-834	2008	Fhb5	Unk	PRIVATE	FALSE	BOTH	POST1968
CA-907-835	2008	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-835	2008	Fhb5	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-907-835	2008	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-908-801	2009	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-908-801	2009	Fhb5	Sus	PRIVATE	FALSE	BOTH	POST1968
CA-908-801	2009	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
CADET	1941	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
CADET	1941	Fhb1	Sus	ND	FALSE	URN	PRE1968
CADET	1941	Fhb5	Sus	ND	FALSE	URN	PRE1968
CANTHATCH	1958	Fhb1	Sus	AAFC-CA	FALSE	URN	PRE1968
CANTHATCH	1958	Fhb5	Sus	AAFC-CA	FALSE	URN	PRE1968
CANTHATCH	1958	Fhb5AS	Sus	AAFC-CA	FALSE	URN	PRE1968
CANUS	1934	Fhb5	Unk	AAFC-CA	FALSE	URN	PRE1968
CANUS	1934	Fhb5AS	Sus	AAFC-CA	FALSE	URN	PRE1968
CANUS	1934	Fhb1	Sus	AAFC-CA	FALSE	URN	PRE1968
CENTA	1980	Fhb5	Sus	SD	FALSE	URN	POST1968
CENTA	1980	Fhb5AS	Sus	SD	FALSE	URN	POST1968
CENTA	1980	Fhb1	Sus	SD	FALSE	URN	POST1968
CENTANA	1952	Fhb1	Sus	MT	FALSE	URN	PRE1968
CENTANA	1952	Fhb5AS	Sus	MT	FALSE	URN	PRE1968
CENTANA	1952	Fhb5	Sus	MT	FALSE	URN	PRE1968
CERES	1929	Fhb1	Sus	ND	FALSE	URN	PRE1968
CERES	1929	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
CERES	1929	Fhb5	Sus	ND	FALSE	URN	PRE1968
CHAPINGO53	1955	Fhb5	Unk	OTHER	FALSE	URN	PRE1968
CHAPINGO53	1955	Fhb5AS	Res	OTHER	FALSE	URN	PRE1968
CHAPINGO53	1955	Fhb1	Sus	OTHER	FALSE	URN	PRE1968
CHRIS	1960	Fhb5	Sus	MN	FALSE	URN	PRE1968
CHRIS	1960	Fhb1	Sus	MN	FALSE	URN	PRE1968
CHRIS	1960	Fhb5AS	Sus	MN	FALSE	URN	PRE1968
CI11711	1935	Fhb1	Sus	ND	FALSE	URN	PRE1968
CI11711	1935	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
CI11711	1935	Fhb5	Sus	ND	FALSE	URN	PRE1968
COMET	1934	Fhb5AS	Sus	MT	FALSE	URN	PRE1968
COMET	1934	Fhb1	Sus	MT	FALSE	URN	PRE1968
COMET	1934	Fhb5	Sus	MT	FALSE	URN	PRE1968
CONLEY	1954	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
CONLEY	1954	Fhb1	Sus	ND	FALSE	URN	PRE1968
CONLEY	1954	Fhb5	Sus	ND	FALSE	URN	PRE1968
CORONATION	1934	Fhb5	Sus	AAFC-CA	FALSE	URN	PRE1968
CORONATION	1934	Fhb5AS	Sus	AAFC-CA	FALSE	URN	PRE1968
CORONATION	1934	Fhb1	Sus	AAFC-CA	FALSE	URN	PRE1968
COTEAU	1976	Fhb1	Unk	ND	FALSE	URN	POST1968
COTEAU	1976	Fhb5AS	Sus	ND	FALSE	URN	POST1968
COTEAU	1976	Fhb5	Sus	ND	FALSE	URN	POST1968
CRIM	1960	Fhb5AS	Sus	MN	FALSE	URN	PRE1968
CRIM	1960	Fhb1	Sus	MN	FALSE	URN	PRE1968
CRIM	1960	Fhb5	Sus	MN	FALSE	URN	PRE1968
CROMWELL	2004	Fhb1	Sus	MN	FALSE	BOTH	POST1968
CROMWELL	2004	Fhb5AS	Res	MN	FALSE	BOTH	POST1968
CROMWELL	2004	Fhb5	Sus	MN	FALSE	BOTH	POST1968
CT231	1956	Fhb5AS	Sus	AAFC-CA	FALSE	URN	PRE1968
CT231	1956	Fhb1	Sus	AAFC-CA	FALSE	URN	PRE1968
CT231	1956	Fhb5	Sus	AAFC-CA	FALSE	URN	PRE1968
D87-240	1995	Fhb5	Unk	ND	FALSE	URSN	POST1968
D87-240	1995	Fhb5AS	Res	ND	FALSE	URSN	POST1968
D87-240	1995	Fhb1	Sus	ND	FALSE	URSN	POST1968
DAPPS	1999	Fhb5	Sus	ND	FALSE	URN	POST1968
DAPPS	1999	Fhb1	Sus	ND	FALSE	URN	POST1968
DAPPS	1999	Fhb5AS	Sus	ND	FALSE	URN	POST1968
DRIVER	2017	Fhb1	Sus	SD	FALSE	URN	POST1968
DRIVER	2017	Fhb5AS	Sus	SD	FALSE	URN	POST1968
DRIVER	2017	Fhb5	Sus	SD	FALSE	URN	POST1968
DUCLAIR	2010	Fhb1	Sus	MT	FALSE	URN	POST1968
DUCLAIR	2010	Fhb5AS	Sus	MT	FALSE	URN	POST1968
DUCLAIR	2010	Fhb5	Sus	MT	FALSE	URN	POST1968
EDGE	2009	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
EDGE	2009	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
EDGE	2009	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
ELLAR	1970	Fhb1	Sus	ND	FALSE	URN	POST1968
ELLAR	1970	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ELLAR	1970	Fhb5	Sus	ND	FALSE	URN	POST1968
EMBER	1996	Fhb5AS	Sus	SD	FALSE	URN	POST1968
EMBER	1996	Fhb1	Unk	SD	FALSE	URN	POST1968
EMBER	1996	Fhb5	Sus	SD	FALSE	URN	POST1968
ERA	1968	Fhb5AS	Res	MN	FALSE	URN	POST1968
ERA	1968	Fhb5	Sus	MN	FALSE	URN	POST1968
ERA	1968	Fhb1	Sus	MN	FALSE	URN	POST1968
ERNEST	1993	Fhb5	Sus	ND	FALSE	URN	POST1968
ERNEST	1993	Fhb1	Sus	ND	FALSE	URN	POST1968
ERNEST	1993	Fhb5AS	Sus	ND	FALSE	URN	POST1968
ES101	2007	Fhb5AS	Res	AAFC-CA	FALSE	BOTH	POST1968
ES101	2007	Fhb5	Sus	AAFC-CA	FALSE	BOTH	POST1968
ES101	2007	Fhb1	Sus	AAFC-CA	FALSE	BOTH	POST1968
ES63	2004	Fhb5AS	Res	AAFC-CA	FALSE	URN	POST1968
ES63	2004	Fhb5	Sus	AAFC-CA	FALSE	URN	POST1968
ES63	2004	Fhb1	Sus	AAFC-CA	FALSE	URN	POST1968
ES95	2007	Fhb5	Sus	AAFC-CA	FALSE	URN	POST1968
ES95	2007	Fhb1	Sus	AAFC-CA	FALSE	URN	POST1968
ES95	2007	Fhb5AS	Res	AAFC-CA	FALSE	URN	POST1968
ESTANZUELADAKURU	1957	Fhb5	Sus	ND	FALSE	URN	PRE1968
ESTANZUELADAKURU	1957	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
ESTANZUELADAKURU	1957	Fhb1	Sus	ND	FALSE	URN	PRE1968
EUREKA	1977	Fhb5AS	Sus	SD	FALSE	URN	POST1968
EUREKA	1977	Fhb1	Sus	SD	FALSE	URN	POST1968
EUREKA	1977	Fhb5	Sus	SD	FALSE	URN	POST1968
EXPRESS	1989	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
EXPRESS	1989	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
EXPRESS	1989	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
FA984-384	1987	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
FA984-384	1987	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
FA984-384	1987	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
FA993-401W	1995	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
FA993-401W	1995	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
FA993-401W	1995	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
FA993-402W	1995	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
FA993-402W	1995	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
FA993-402W	1995	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
FALLER	2009	Fhb1	Res	ND	FALSE	URN	POST1968
FALLER	2009	Fhb5	Res	ND	FALSE	URN	POST1968
FALLER	2009	Fhb5AS	Res	ND	FALSE	URN	POST1968
FLETCHER	1968	Fhb5AS	Sus	MN	FALSE	URN	POST1968
FLETCHER	1968	Fhb5	Sus	MN	FALSE	URN	POST1968
FLETCHER	1968	Fhb1	Sus	MN	FALSE	URN	POST1968
FN09-17017	2010	Fhb5AS	NA	SD	FALSE	URSN	POST1968
FN09-17017	2010	Fhb5	Unk	SD	FALSE	URSN	POST1968
FN09-17017	2010	Fhb1	Sus	SD	FALSE	URSN	POST1968
FN09-17210	2010	Fhb1	Res	SD	FALSE	URSN	POST1968
FN09-17210	2010	Fhb5	Unk	SD	FALSE	URSN	POST1968
FN09-17210	2010	Fhb5AS	NA	SD	FALSE	URSN	POST1968
FN09-17213	2010	Fhb5	Unk	SD	FALSE	URSN	POST1968
FN09-17213	2010	Fhb5AS	NA	SD	FALSE	URSN	POST1968
FN09-17213	2010	Fhb1	NA	SD	FALSE	URSN	POST1968
FN09-17270	2010	Fhb5AS	NA	SD	FALSE	URSN	POST1968
FN09-17270	2010	Fhb5	Unk	SD	FALSE	URSN	POST1968
FN09-17270	2010	Fhb1	Res	SD	FALSE	URSN	POST1968
FN09-17275	2010	Fhb5	Unk	SD	FALSE	URSN	POST1968
FN09-17275	2010	Fhb5AS	NA	SD	FALSE	URSN	POST1968
FN09-17275	2010	Fhb1	Res	SD	FALSE	URSN	POST1968
FOCUS	2014	Fhb1	Res	SD	FALSE	URN	POST1968
FOCUS	2014	Fhb5	Sus	SD	FALSE	URN	POST1968
FOCUS	2014	Fhb5AS	Unk	SD	FALSE	URN	POST1968
FOREFRONT	2009	Fhb5	Sus	SD	FALSE	BOTH	POST1968
FOREFRONT	2009	Fhb5AS	Unk	SD	FALSE	BOTH	POST1968
FOREFRONT	2009	Fhb1	Sus	SD	FALSE	BOTH	POST1968
FORGE	1994	Fhb1	Sus	SD	FALSE	URN	POST1968
FORGE	1994	Fhb5	Sus	SD	FALSE	URN	POST1968
FORGE	1994	Fhb5AS	Sus	SD	FALSE	URN	POST1968
FORTUNA	1964	Fhb5AS	Sus	ND	FALSE	URN	PRE1968
FORTUNA	1964	Fhb1	Sus	ND	FALSE	URN	PRE1968
FORTUNA	1964	Fhb5	Sus	ND	FALSE	URN	PRE1968
GLENN	2003	Fhb1	Sus	ND	FALSE	BOTH	POST1968
GLENN	2003	Fhb5	Sus	ND	FALSE	BOTH	POST1968
GLENN	2003	Fhb5AS	Res	ND	FALSE	BOTH	POST1968
GRANDIN	1986	Fhb5AS	Sus	ND	FALSE	URN	POST1968
GRANDIN	1986	Fhb5	Sus	ND	FALSE	URN	POST1968
GRANDIN	1986	Fhb1	Sus	ND	FALSE	URN	POST1968
GUARD	1982	Fhb1	Sus	SD	FALSE	URN	POST1968
GUARD	1982	Fhb5AS	Sus	SD	FALSE	URN	POST1968
GUARD	1982	Fhb5	Sus	SD	FALSE	URN	POST1968
GUNNER	1995	Fhb5	Sus	PRIVATE	FALSE	BOTH	POST1968
GUNNER	1995	Fhb1	Sus	PRIVATE	FALSE	BOTH	POST1968
GUNNER	1995	Fhb5AS	Sus	PRIVATE	FALSE	BOTH	POST1968
GUS	1986	Fhb5AS	Sus	ND	FALSE	URN	POST1968
GUS	1986	Fhb5	Sus	ND	FALSE	URN	POST1968
GUS	1986	Fhb1	Sus	ND	FALSE	URN	POST1968
H209	1934	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
H209	1934	Fhb5	Sus	SD	FALSE	URN	PRE1968
H209	1934	Fhb1	Sus	SD	FALSE	URN	PRE1968
H44	1934	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
H44	1934	Fhb5	Sus	SD	FALSE	URN	PRE1968
H44	1934	Fhb1	Sus	SD	FALSE	URN	PRE1968
H441B-15-2-2-3	1957	Fhb5	Sus	OTHER	FALSE	URN	PRE1968
H441B-15-2-2-3	1957	Fhb5AS	Sus	OTHER	FALSE	URN	PRE1968
H441B-15-2-2-3	1957	Fhb1	Sus	OTHER	FALSE	URN	PRE1968
H441B-15-2-2-4	1957	Fhb5AS	Sus	OTHER	FALSE	URN	PRE1968
H441B-15-2-2-4	1957	Fhb1	Sus	OTHER	FALSE	URN	PRE1968
H441B-15-2-2-4	1957	Fhb5	Sus	OTHER	FALSE	URN	PRE1968
H678-1-6-9	1969	Fhb5	Sus	WIS	FALSE	URN	POST1968
H678-1-6-9	1969	Fhb1	Unk	WIS	FALSE	URN	POST1968
H678-1-6-9	1969	Fhb5AS	Sus	WIS	FALSE	URN	POST1968
H689-5-5	1972	Fhb1	Sus	WIS	FALSE	URN	POST1968
H689-5-5	1972	Fhb5AS	Res	WIS	FALSE	URN	POST1968
H689-5-5	1972	Fhb5	Sus	WIS	FALSE	URN	POST1968
HAGGER	1995	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HAGGER	1995	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HAGGER	1995	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HAMER	1993	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HAMER	1993	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
HAMER	1993	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HANNA	2000	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HANNA	2000	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HANNA	2000	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HENRY	1942	Fhb5	Unk	OTHER	FALSE	URN	PRE1968
HENRY	1942	Fhb1	Sus	OTHER	FALSE	URN	PRE1968
HENRY	1942	Fhb5AS	Sus	OTHER	FALSE	URN	PRE1968
HJ98	1994	Fhb5AS	Res	MN	FALSE	URN	POST1968
HJ98	1994	Fhb5	Sus	MN	FALSE	URN	POST1968
HJ98	1994	Fhb1	Sus	MN	FALSE	URN	POST1968
HOPE	1929	Fhb5	Sus	SD	FALSE	URN	PRE1968
HOPE	1929	Fhb1	Sus	SD	FALSE	URN	PRE1968
HOPE	1929	Fhb5AS	Sus	SD	FALSE	URN	PRE1968
HOWARD	2003	Fhb1	Sus	ND	FALSE	URN	POST1968
HOWARD	2003	Fhb5	Sus	ND	FALSE	URN	POST1968
HOWARD	2003	Fhb5AS	Sus	ND	FALSE	URN	POST1968
HS7664	1980	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
HS7664	1980	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
HS7664	1980	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS781139	1983	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HS781139	1983	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS781139	1983	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS79304	1981	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS79304	1981	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS79304	1981	Fhb5AS	Unk	PRIVATE	FALSE	URN	POST1968
HS79348	1981	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HS79348	1981	Fhb1	Unk	PRIVATE	FALSE	URN	POST1968
HS79348	1981	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS79561	1982	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS79561	1982	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS79561	1982	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HS80236	1983	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HS80236	1983	Fhb5	Unk	PRIVATE	FALSE	URN	POST1968
HS80236	1983	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS81-12	1984	Fhb1	Unk	PRIVATE	FALSE	URN	POST1968
HS81-12	1984	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
HS81-12	1984	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS81-55	1984	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
HS81-55	1984	Fhb5AS	Sus	PRIVATE	FALSE	URN	POST1968
HS81-55	1984	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS82-175	1985	Fhb1	Sus	PRIVATE	FALSE	URN	POST1968
HS82-175	1985	Fhb5AS	Res	PRIVATE	FALSE	URN	POST1968
HS82-175	1985	Fhb5	Sus	PRIVATE	FALSE	URN	POST1968
